page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
575597,Adonis (Earth-616),\/Adonis_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-51,1951
6190,Adora (Clone) (Earth-616),\/Adora_(Clone)_(Earth-616),Secret Identity,,,,Female Characters,,Living Characters,1,Nov-93,1993
19190,Adora (Earth-616),\/Adora_(Earth-616),Secret Identity,,,,Female Characters,,Deceased Characters,20,Mar-79,1979
1033,Adri Nital (Earth-616),\/Adri_Nital_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Deceased Characters,7,Jan-75,1975
18402,Adria (Earth-616),\/Adria_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,6,Feb-66,1966
18607,Adria Walker (Earth-616),\/Adria_Walker_(Earth-616),No Dual Identity,,,,Female Characters,,Living Characters,3,Sep-87,1987
16352,Adrian Castorp (Earth-616),\/Adrian_Castorp_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Deceased Characters,1,Apr-85,1985
9153,Adrian Corbo (Earth-616),\/Adrian_Corbo_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,26,Jul-97,1997
340178,Adrian Defoe (Earth-616),\/Adrian_Defoe_(Earth-616),Secret Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,4,Jan-04,2004
29823,Adrian Eiskalt (Earth-616),\/Adrian_Eiskalt_(Earth-616),No Dual Identity,,Black Eyes,Brown Hair,Male Characters,,Living Characters,1,Sep-93,1993
13454,Adrian Lynn (Earth-616),\/Adrian_Lynn_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,,Female Characters,,Living Characters,4,Mar-93,1993
2421,Adrian Toomes (Earth-616),\/Adrian_Toomes_(Earth-616),Public Identity,Bad Characters,Hazel Eyes,Bald,Male Characters,,Living Characters,248,May-63,1963
18778,Adrian Turner (Earth-616),\/Adrian_Turner_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,1,Oct-82,1982
22156,Adriana Soria (Earth-616),\/Adriana_Soria_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,25,Aug-04,2004
626109,Adriana Soria (Princess) (Earth-616),\/Adriana_Soria_(Princess)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,,Deceased Characters,1,Nov-12,2012
719761,Adrienne Bowen (Earth-616),\/Adrienne_Bowen_(Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4,Apr-05,2005
15599,Adrienne Frost (Earth-616),\/Adrienne_Frost_(Earth-616),Public Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,24,Mar-99,1999
729749,Adur (Earth-616),\/Adur_(Earth-616),No Dual Identity,Bad Characters,Purple Eyes,Bald,Male Characters,,Living Characters,4,,2013
17446,Adva (Earth-616),\/Adva_(Earth-616),Secret Identity,,,,Female Characters,,Living Characters,12,Oct-98,1998
1034,Adversary (Earth-616),\/Adversary_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,32,Dec-84,1984
18401,Advisor (Earth-616),\/Advisor_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,9,Apr-94,1994
57921,Aegir (Earth-616),\/Aegir_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,2,May-81,1981
28290,Aegis (Earth-616),\/Aegis_(Earth-616),Secret Identity,Neutral Characters,White Eyes,No Hair,Female Characters,,Deceased Characters,8,Aug-06,2006
18444,Aeish (Earth-616),\/Aeish_(Earth-616),,,,,Female Characters,,Living Characters,1,Oct-92,1992
404471,Ael-Dan (Earth-616),\/Ael-Dan_(Earth-616),No Dual Identity,,,White Hair,Male Characters,,Deceased Characters,3,Aug-91,1991
18441,Aelfric (Earth-616),\/Aelfric_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,Jan-73,1973
1988,Aelfyre Whitemane (Earth-616),\/Aelfyre_Whitemane_(Earth-616),Secret Identity,Good Characters,Pink Eyes,White Hair,Male Characters,,Deceased Characters,2,Aug-84,1984
18440,Aeltri (Earth-616),\/Aeltri_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Nov-79,1979
18442,Aeneas (Earth-616),\/Aeneas_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Nov-79,1979
15641,Aentaros (Earth-616),\/Aentaros_(Earth-616),,,,,Male Characters,,Living Characters,2,May-00,2000
18438,Aeric (Earth-616),\/Aeric_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Nov-98,1998
199152,Aerivar XVIII (Earth-616),\/Aerivar_XVIII_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Dec-84,1984
1035,Aeroika (Earth-616),\/Aeroika_(Earth-616),,,,Gold Hair,Male Characters,,Living Characters,6,Jan-80,1980
18437,Aesklos (Earth-616),\/Aesklos_(Earth-616),,,,,Male Characters,,Living Characters,1,Feb-75,1975
198583,Aftaab Lemar (Earth-616),\/Aftaab_Lemar_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-06,2006
18435,Afterburner (Earth-616),\/Afterburner_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,2,Feb-94,1994
18434,Afterlife (Earth-616),\/Afterlife_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,May-96,1996
309454,Aftermath (Sleeper) (Earth-616),\/Aftermath_(Sleeper)_(Earth-616),Public Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Jan-94,1994
18431,Agamemnon (Dog) (Earth-616),\/Agamemnon_(Dog)_(Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1,May-95,1995
15649,Agamemnon (Mythology) (Earth-616),\/Agamemnon_(Mythology)_(Earth-616),Public Identity,,,,Male Characters,,Deceased Characters,2,Nov-79,1979
6778,Agamotto (Earth-616),\/Agamotto_(Earth-616),Secret Identity,Neutral Characters,Variable Eyes,Variable Hair,Male Characters,,Deceased Characters,19,Jun-74,1974
727035,Agar (Earth-616),\/Agar_(Earth-616),No Dual Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,1,,2013
1036,Agatha Harkness (Earth-616),\/Agatha_Harkness_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,122,Jan-70,1970
347126,Agatha Harkness (Heroes Reborn) (Earth-616),\/Agatha_Harkness_(Heroes_Reborn)_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,8,Nov-96,1996
298189,Agatha Timly (Earth-616),\/Agatha_Timly_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1,May-72,1972
340225,Agathon (Earth-616),\/Agathon_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-75,1975
18429,Agdistis (Earth-616),\/Agdistis_(Earth-616),,,,,Female Characters,,Living Characters,1,Feb-86,1986
18428,Aged Genghis (Earth-616),\/Aged_Genghis_(Earth-616),,Neutral Characters,Brown Eyes,Bald,Male Characters,,Living Characters,12,Sep-65,1965
37007,Agent 13 (Hydra Agent) (Earth-616),\/Agent_13_(Hydra_Agent)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Jul-94,1994
706344,Agent 17 (A.I.M.) (Earth-616),\/Agent_17_(A.I.M.)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,Jul-77,1977
18420,Agent 22 (Earth-616),\/Agent_22_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,2,Oct-94,1994
97309,Agent 5 (Earth-616),\/Agent_5_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Apr-89,1989
18423,Agent 9 (Earth-616),\/Agent_9_(Earth-616),,,,Brown Hair,Male Characters,,Deceased Characters,1,Sep-98,1998
551086,Agent A-14 (Earth-616),\/Agent_A-14_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Apr-70,1970
402988,Agent Anesthesia (Earth-616),\/Agent_Anesthesia_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Female Characters,,Living Characters,3,Jan-11,2011
1037,Agent Axis (Earth-616),\/Agent_Axis_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,13,Aug-77,1977
79513,Agent Briggs (Earth-616),\/Agent_Briggs_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,May-98,1998
753119,Agent Carver (Earth-616),\/Agent_Carver_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Mar-07,2007
57924,Agent Colby (Earth-616),\/Agent_Colby_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Jul-00,2000
705592,Agent Copernicus (Earth-616),\/Agent_Copernicus_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-98,1998
55314,Agent Crimson (Earth-616),\/Agent_Crimson_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4,Apr-07,2007
18475,Agent Crock (Earth-616),\/Agent_Crock_(Earth-616),Secret Identity,,Green Eyes,Brown Hair,Male Characters,,Living Characters,1,Oct-87,1987
18474,Agent D (Ducharme) (Earth-616),\/Agent_D_(Ducharme)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1,Jul-76,1976
33268,Agent Deems (Earth-616),\/Agent_Deems_(Earth-616),Secret Identity,,Brown Eyes,Bald,Male Characters,,Deceased Characters,13,Oct-06,2006
92129,Agent Donohue (Earth-616),\/Agent_Donohue_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,2,Oct-89,1989
623407,Agent Gorman (Earth-616),\/Agent_Gorman_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,9,Jan-13,2013
691427,Agent Green (Earth-616),\/Agent_Green_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,2,Dec-00,2000
722062,Agent Hayes (Earth-616),\/Agent_Hayes_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,,2013
18470,Agent K (Earth-616),\/Agent_K_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Dec-80,1980
705598,Agent Kepler (Earth-616),\/Agent_Kepler_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-98,1998
18469,Agent L (Earth-616),\/Agent_L_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,1,Oct-65,1965
15953,Agent M (Earth-616),\/Agent_M_(Earth-616),Secret Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1,Dec-79,1979
703910,Agent Monkton (Earth-616),\/Agent_Monkton_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4,,2013
705596,Agent Newton (Earth-616),\/Agent_Newton_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-98,1998
691425,Agent Orange (Earth-616),\/Agent_Orange_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,2,Dec-00,2000
34974,Agent Owen (Earth-616),\/Agent_Owen_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,1,Nov-06,2006
705594,Agent Planck (Earth-616),\/Agent_Planck_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-98,1998
595056,Agent Pratt (Earth-616),\/Agent_Pratt_(Earth-616),Public Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,10,Jul-02,2002
18467,Agent Q (Earth-616),\/Agent_Q_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Sep-72,1972
705609,Agent R-2 (Earth-616),\/Agent_R-2_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Dec-69,1969
691421,Agent Red (Earth-616),\/Agent_Red_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,2,Dec-00,2000
18465,Agent Simon (Earth-616),\/Agent_Simon_(Earth-616),Secret Identity,,Black Eyes,Blue Hair,Male Characters,,Living Characters,1,Mar-94,1994
18464,Agent Syn (Earth-616),\/Agent_Syn_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Nov-80,1980
655024,Agent Walsh (Earth-616),\/Agent_Walsh_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,Dec-03,2003
32266,Agent Whitman (Earth-616),\/Agent_Whitman_(Earth-616),Secret Identity,,Brown Eyes,Bald,Male Characters,,Living Characters,1,Sep-06,2006
1805,Agent X (Nijo) (Earth-616),\/Agent_X_(Nijo)_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Living Characters,35,May-02,2002
470667,Agent X (WWII Japanese Soldier) (Earth-616),\/Agent_X_(WWII_Japanese_Soldier)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Mar-42,1942
471185,Agent X (WWII Japanese Spy) (Earth-616),\/Agent_X_(WWII_Japanese_Spy)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-42,1942
306573,Agent of 1000 Faces (Earth-616),\/Agent_of_1000_Faces_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,6,Sep-68,1968
239156,Agent of Fortune (Earth-616),\/Agent_of_Fortune_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,Apr-78,1978
18472,Agent of Heaven (Earth-616),\/Agent_of_Heaven_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,2,Jun-74,1974
18471,Agent of Hell (Earth-616),\/Agent_of_Hell_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Jun-74,1974
511950,Agent of the Realm Between (Earth-616),\/Agent_of_the_Realm_Between_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,1,Jun-74,1974
18463,Aggamon (Earth-616),\/Aggamon_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,5,Apr-64,1964
483982,Aghanne (Earth-616),\/Aghanne_(Earth-616),,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,5,Feb-07,2007
1040,Aginar (Earth-616),\/Aginar_(Earth-616),Secret Identity,,Grey Eyes,Black Hair,Male Characters,,Living Characters,6,May-77,1977
18462,Agitator (Earth-616),\/Agitator_(Earth-616),,,,,,,Living Characters,1,Apr-00,2000
18461,Agmarr Slogg (Earth-616),\/Agmarr_Slogg_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,Nov-04,2004
18458,Agnar (Earth-616),\/Agnar_(Earth-616),No Dual Identity,,,White Hair,Male Characters,,Living Characters,2,May-64,1964
18459,Agnar of Vanaheim (Earth-616),\/Agnar_of_Vanaheim_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,18,Dec-83,1983
1041,Agon (Earth-616),\/Agon_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Deceased Characters,4,Jan-68,1968
422512,Agony (Hellbent) (Earth-616),\/Agony_(Hellbent)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,10,Nov-92,1992
512834,Agony (Symbiote) (Earth-616),\/Agony_(Symbiote)_(Earth-616),,Neutral Characters,White Eyes,Bald,Agender Characters,,Living Characters,14,May-93,1993
18456,Agrimet (Earth-616),\/Agrimet_(Earth-616),,,,,Male Characters,,Deceased Characters,1,Aug-03,2003
18455,Agrom (Earth-616),\/Agrom_(Earth-616),No Dual Identity,Good Characters,White Eyes,Black Hair,Male Characters,,Living Characters,4,Oct-89,1989
606902,Agu (Earth-616),\/Agu_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,5,Jul-53,1953
18453,Aguinaga (Earth-616),\/Aguinaga_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,2,Jan-04,2004
32470,Aguja (Earth-616),\/Aguja_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,5,Sep-06,2006
478822,Ah Knee (Earth-616),\/Ah_Knee_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Aug-42,1942
690318,Ah-Muzencab (Earth-616),\/Ah-Muzencab_(Earth-616),,,Black Eyes,,Male Characters,,Deceased Characters,1,Oct-12,2012
18451,Ahh (Earth-616),\/Ahh_(Earth-616),,,,White Hair,Female Characters,,Living Characters,1,Apr-91,1991
113955,Ahmad Azis (Earth-616),\/Ahmad_Azis_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-85,1985
610203,Ahmbra (Earth-616),\/Ahmbra_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Nov-96,1996
279957,Ahmed (Tunnel Rats) (Earth-616),\/Ahmed_(Tunnel_Rats)_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-05,2005
341464,Ahmed Noor (Earth-616),\/Ahmed_Noor_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,Aug-10,2010
481595,Ahmet (Earth-616),\/Ahmet_(Earth-616),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,1,Feb-86,1986
2030,Ahmet Abdol (Earth-616),\/Ahmet_Abdol_(Earth-616),Public Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,44,Mar-69,1969
15407,Ahpuch (Earth-616),\/Ahpuch_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10,Oct-82,1982
18449,Ahqlau (Earth-616),\/Ahqlau_(Earth-616),No Dual Identity,,Green Eyes,Red Hair,Female Characters,,Living Characters,6,Nov-85,1985
18445,Ahura Boltagon (Earth-616),\/Ahura_Boltagon_(Earth-616),No Dual Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,38,,2006
752305,Ahura Mazda (Earth-616),\/Ahura_Mazda_(Earth-616),,,,White Hair,Male Characters,,Living Characters,1,Sep-09,2009
432991,Ai Apaec (Earth-616),\/Ai_Apaec_(Earth-616),Secret Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,,Deceased Characters,28,Jan-11,2011
18489,Ai-Chi Wong (Earth-616),\/Ai-Chi_Wong_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1,Dec-97,1997
571077,Aiden (Earth-616),\/Aiden_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,23,Feb-13,2013
16494,Aiko Miyazaki (Earth-616),\/Aiko_Miyazaki_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,15,Sep-98,1998
486008,Ailma (Earth-616),\/Ailma_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2,Apr-43,1943
692153,Aimee (Clint Barton's neighbor) (Earth-616),\/Aimee_(Clint_Barton%27s_neighbor)_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Pink Hair,Female Characters,Homosexual Characters,Living Characters,1,Oct-12,2012
18447,Ainet (Earth-616),\/Ainet_(Earth-616),,,,White Hair,Female Characters,,Living Characters,2,Jul-98,1998
18448,Aiomumkondi (Earth-616),\/Aiomumkondi_(Earth-616),,,,,Male Characters,,Living Characters,1,May-00,2000
753157,Air (Elementals) (Earth-616),\/Air_(Elementals)_(Earth-616),,Neutral Characters,,,,,Living Characters,2,Jul-81,1981
1048,Air-Walker (Automaton) (Earth-616),\/Air-Walker_(Automaton)_(Earth-616),,,Black Eyes,No Hair,Male Characters,,Living Characters,27,Mar-72,1972
16216,Airborne (Death Squad) (Earth-616),\/Airborne_(Death_Squad)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Feb-98,1998
26905,Aireo (Earth-616),\/Aireo_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,34,Feb-66,1966
15657,Airhead (Earth-616),\/Airhead_(Earth-616),Secret Identity,,,Blond Hair,Female Characters,,Living Characters,2,Aug-87,1987
18499,Aislinn (Earth-616),\/Aislinn_(Earth-616),,,,,Female Characters,,Living Characters,1,Nov-02,2002
575791,Aja (Earth-616),\/Aja_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,May-08,2008
1050,Ajak (Earth-616),\/Ajak_(Earth-616),Secret Identity,,Grey Eyes,Black Hair,Male Characters,,Living Characters,40,Aug-76,1976
18813,Ajanii Jackson (Earth-616),\/Ajanii_Jackson_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Apr-99,1999
